Workflow_ID,Process_Name,Process_Step,Task_ID,Task_Type,Priority_Level,Department,Assigned_Employee_ID,Task_Start_Time,Task_End_Time,Estimated_Time_Minutes,Actual_Time_Minutes,Delay_Flag,Delay_Minutes,Approval_Level,Employee_Workload,Cost_Per_Task
WF_1404,Invoice Approval,1,TASK_1404,Data Entry,Medium,Operations,EMP_101,12/6/2024 16:42,12/6/2024 17:14,32,32,0,0,Level 1,8,$224.58
WF_1405,HR Onboarding,2,TASK_1405,Validation,Critical,Customer Service,EMP_99,7/10/2024 3:45,7/10/2024 5:14,94,89,0,0,Level 2,7,$436.02
WF_1406,Invoice Approval,4,TASK_1406,Approval,High,Operations,EMP_58,5/6/2024 20:52,5/6/2024 23:48,64,176,1,112,Level 1,4,$225.21
WF_1407,IT Support Ticket,5,TASK_1407,Escalation,High,IT,EMP_136,9/6/2024 22:31,9/7/2024 1:47,165,196,1,31,Level 3,1,$80.56
WF_1408,HR Onboarding,4,TASK_1408,Approval,Medium,IT,EMP_132,7/15/2024 5:12,7/15/2024 7:02,110,110,0,0,Level 2,10,$428.04
WF_1409,Purchase Order,4,TASK_1409,Approval,Low,Finance,EMP_67,8/19/2024 16:57,8/19/2024 18:50,12,113,1,101,Level 1,10,$155.71
WF_1410,Purchase Order,5,TASK_1410,Escalation,Critical,Operations,EMP_124,12/24/2024 21:49,12/25/2024 1:01,100,192,1,92,Level 1,6,$293.18
WF_1411,Customer Complaint,2,TASK_1411,Validation,Low,IT,EMP_50,4/15/2024 20:09,4/15/2024 22:35,49,146,1,97,Level 3,5,$65.78
WF_1412,Invoice Approval,2,TASK_1412,Validation,High,Finance,EMP_14,5/24/2024 20:33,5/24/2024 23:08,150,155,1,5,Level 1,5,$68.15
WF_1413,Purchase Order,5,TASK_1413,Escalation,Medium,Finance,EMP_83,3/27/2024 1:48,3/27/2024 3:48,121,120,0,0,Level 3,10,$142.10
WF_1414,Invoice Approval,1,TASK_1414,Data Entry,High,Customer Service,EMP_5,1/25/2024 4:15,1/25/2024 8:15,211,240,1,29,Level 1,1,$320.52
WF_1415,Purchase Order,4,TASK_1415,Approval,Critical,Customer Service,EMP_105,3/6/2024 22:11,3/7/2024 0:52,166,161,0,0,Level 1,6,$261.95
WF_1416,Purchase Order,1,TASK_1416,Data Entry,Critical,Customer Service,EMP_73,12/15/2024 23:50,12/16/2024 2:14,98,144,1,46,Level 2,2,$147.98
WF_1417,HR Onboarding,4,TASK_1417,Approval,Critical,Operations,EMP_133,12/28/2024 2:53,12/28/2024 7:18,188,265,1,77,Level 3,6,$214.50
WF_1418,Customer Complaint,3,TASK_1418,Review,Low,HR,EMP_29,3/27/2024 5:28,3/27/2024 7:20,66,112,1,46,Level 2,1,$341.49
WF_1419,Invoice Approval,1,TASK_1419,Data Entry,Critical,Finance,EMP_110,4/18/2024 22:46,4/19/2024 1:28,69,162,1,93,Level 2,9,$325.14
WF_1420,Customer Complaint,2,TASK_1420,Validation,Low,Finance,EMP_63,4/3/2024 23:30,4/4/2024 1:43,46,133,1,87,Level 1,5,$420.25
WF_1421,Purchase Order,5,TASK_1421,Escalation,Low,HR,EMP_145,12/16/2024 21:37,12/17/2024 0:05,81,148,1,67,Level 3,10,$70.15
WF_1422,Invoice Approval,4,TASK_1422,Approval,Medium,HR,EMP_68,12/16/2024 12:18,12/16/2024 16:48,220,270,1,50,Level 3,5,$471.49
WF_1423,Purchase Order,2,TASK_1423,Validation,High,Operations,EMP_2,7/2/2024 6:49,7/2/2024 12:06,229,317,1,88,Level 3,9,$168.89
WF_1424,Customer Complaint,2,TASK_1424,Validation,Low,Customer Service,EMP_21,6/11/2024 2:08,6/11/2024 5:13,127,185,1,58,Level 2,5,$352.34
WF_1425,Customer Complaint,4,TASK_1425,Approval,Low,Customer Service,EMP_58,1/6/2024 11:55,1/6/2024 12:46,53,51,0,0,Level 2,10,$371.89
WF_1426,Invoice Approval,4,TASK_1426,Approval,Medium,Finance,EMP_57,4/22/2024 3:53,4/22/2024 5:51,72,118,1,46,Level 3,4,$347.88
WF_1427,Customer Complaint,3,TASK_1427,Review,Medium,HR,EMP_5,2/7/2024 7:15,2/7/2024 8:51,17,96,1,79,Level 3,9,$421.60
WF_1428,Customer Complaint,5,TASK_1428,Escalation,High,Operations,EMP_87,2/11/2024 0:21,2/11/2024 2:09,109,108,0,0,Level 3,2,$182.85
WF_1429,HR Onboarding,5,TASK_1429,Escalation,High,HR,EMP_39,4/16/2024 3:49,4/16/2024 8:39,236,290,1,54,Level 1,6,$371.21
WF_1430,Invoice Approval,4,TASK_1430,Approval,Critical,IT,EMP_90,5/12/2024 9:34,5/12/2024 12:05,135,151,1,16,Level 1,3,$224.42
WF_1431,HR Onboarding,4,TASK_1431,Approval,High,Finance,EMP_122,7/5/2024 0:40,7/5/2024 2:22,27,102,1,75,Level 2,7,$433.49
WF_1432,Invoice Approval,5,TASK_1432,Escalation,Critical,HR,EMP_120,10/23/2024 3:59,10/23/2024 7:23,117,204,1,87,Level 3,2,$489.00
WF_1433,IT Support Ticket,2,TASK_1433,Validation,High,Operations,EMP_120,7/5/2024 16:05,7/5/2024 18:22,97,137,1,40,Level 2,6,$393.51
WF_1434,HR Onboarding,1,TASK_1434,Data Entry,Critical,Operations,EMP_16,11/6/2024 14:22,11/6/2024 18:19,141,237,1,96,Level 3,7,$94.05
WF_1435,HR Onboarding,1,TASK_1435,Data Entry,Critical,Finance,EMP_131,5/31/2024 5:04,5/31/2024 6:31,21,87,1,66,Level 1,1,$238.46
WF_1436,HR Onboarding,4,TASK_1436,Approval,High,Customer Service,EMP_17,5/2/2024 10:36,5/2/2024 15:18,162,282,1,120,Level 3,7,$316.13
WF_1437,Customer Complaint,3,TASK_1437,Review,Critical,Finance,EMP_82,2/10/2024 16:20,2/10/2024 18:17,22,117,1,95,Level 3,9,$404.54
WF_1438,Invoice Approval,3,TASK_1438,Review,Low,Finance,EMP_145,8/22/2024 3:26,8/22/2024 5:49,81,143,1,62,Level 1,10,$320.65
WF_1439,IT Support Ticket,5,TASK_1439,Escalation,Medium,Customer Service,EMP_121,8/29/2024 4:28,8/29/2024 8:11,107,223,1,116,Level 2,7,$221.55
WF_1440,Customer Complaint,5,TASK_1440,Escalation,High,IT,EMP_64,6/21/2024 20:33,6/22/2024 2:01,225,328,1,103,Level 1,4,$284.13
WF_1441,IT Support Ticket,1,TASK_1441,Data Entry,Critical,HR,EMP_66,11/5/2024 14:26,11/5/2024 16:09,82,103,1,21,Level 2,6,$220.60
WF_1442,Invoice Approval,4,TASK_1442,Approval,Critical,HR,EMP_140,12/28/2024 12:30,12/28/2024 17:15,187,285,1,98,Level 1,6,$166.04
WF_1443,HR Onboarding,1,TASK_1443,Data Entry,Critical,Operations,EMP_109,7/8/2024 5:04,7/8/2024 8:24,179,200,1,21,Level 1,9,$188.42
WF_1444,Purchase Order,5,TASK_1444,Escalation,Critical,IT,EMP_22,8/3/2024 23:44,8/4/2024 3:19,129,215,1,86,Level 3,5,$158.74
WF_1445,Customer Complaint,3,TASK_1445,Review,Critical,IT,EMP_5,10/23/2024 8:17,10/23/2024 12:50,154,273,1,119,Level 2,7,$210.58
WF_1446,Invoice Approval,1,TASK_1446,Data Entry,Low,Operations,EMP_3,3/3/2024 19:33,3/3/2024 21:58,143,145,1,2,Level 1,7,$219.55
WF_1447,Purchase Order,5,TASK_1447,Escalation,Critical,Operations,EMP_97,1/24/2024 7:21,1/24/2024 11:29,169,248,1,79,Level 3,3,$310.89
WF_1448,Purchase Order,4,TASK_1448,Approval,Critical,Finance,EMP_15,12/7/2024 23:19,12/8/2024 0:48,43,89,1,46,Level 3,5,$260.61
WF_1449,Invoice Approval,2,TASK_1449,Validation,Critical,Operations,EMP_20,9/6/2024 22:12,9/6/2024 23:22,40,70,1,30,Level 2,8,$139.03
WF_1450,Invoice Approval,1,TASK_1450,Data Entry,Critical,Customer Service,EMP_142,12/9/2024 18:46,12/9/2024 23:26,217,280,1,63,Level 2,9,$324.99
WF_1451,IT Support Ticket,5,TASK_1451,Escalation,Medium,Finance,EMP_13,2/25/2024 1:58,2/25/2024 5:03,143,185,1,42,Level 3,6,$404.01
WF_1452,Customer Complaint,4,TASK_1452,Approval,High,Customer Service,EMP_11,8/31/2024 0:13,8/31/2024 4:03,218,230,1,12,Level 3,1,$149.63
WF_1453,Invoice Approval,4,TASK_1453,Approval,High,IT,EMP_134,6/23/2024 10:02,6/23/2024 11:49,28,107,1,79,Level 3,10,$473.53
WF_1454,Purchase Order,5,TASK_1454,Escalation,Low,HR,EMP_146,6/14/2024 7:36,6/14/2024 11:13,106,217,1,111,Level 2,2,$75.12
WF_1455,HR Onboarding,2,TASK_1455,Validation,Medium,HR,EMP_106,8/5/2024 21:17,8/5/2024 22:33,70,76,1,6,Level 3,10,$178.13
WF_1456,IT Support Ticket,2,TASK_1456,Validation,Medium,IT,EMP_126,6/21/2024 12:43,6/21/2024 16:41,154,238,1,84,Level 2,3,$127.09
WF_1457,Invoice Approval,3,TASK_1457,Review,Critical,Finance,EMP_100,4/10/2024 1:52,4/10/2024 4:41,123,169,1,46,Level 2,4,$454.51
WF_1458,HR Onboarding,3,TASK_1458,Review,High,Customer Service,EMP_51,12/12/2024 0:57,12/12/2024 6:04,207,307,1,100,Level 2,3,$496.59
WF_1459,Invoice Approval,4,TASK_1459,Approval,Critical,Operations,EMP_83,5/24/2024 3:41,5/24/2024 7:19,136,218,1,82,Level 3,9,$350.05
WF_1460,Customer Complaint,1,TASK_1460,Data Entry,High,IT,EMP_79,11/16/2024 17:26,11/16/2024 20:29,136,183,1,47,Level 3,10,$189.19
WF_1461,Customer Complaint,3,TASK_1461,Review,High,Operations,EMP_111,9/7/2024 1:42,9/7/2024 2:42,58,60,1,2,Level 2,4,$264.43
WF_1462,IT Support Ticket,5,TASK_1462,Escalation,High,IT,EMP_140,4/4/2024 14:29,4/4/2024 19:20,177,291,1,114,Level 3,10,$85.82
WF_1463,Customer Complaint,4,TASK_1463,Approval,High,IT,EMP_139,7/20/2024 1:22,7/20/2024 6:05,168,283,1,115,Level 3,2,$409.93
WF_1464,Purchase Order,2,TASK_1464,Validation,High,Finance,EMP_39,1/26/2024 16:10,1/26/2024 20:28,204,258,1,54,Level 3,1,$78.00
WF_1465,HR Onboarding,2,TASK_1465,Validation,Low,Customer Service,EMP_20,10/28/2024 9:21,10/28/2024 12:04,99,163,1,64,Level 2,4,$126.13
WF_1466,Customer Complaint,3,TASK_1466,Review,Critical,Operations,EMP_1,6/7/2024 9:11,6/7/2024 11:56,55,165,1,110,Level 1,2,$356.42
WF_1467,Purchase Order,3,TASK_1467,Review,Low,Operations,EMP_50,3/29/2024 6:41,3/29/2024 9:57,84,196,1,112,Level 1,6,$481.66
WF_1468,HR Onboarding,4,TASK_1468,Approval,Medium,Finance,EMP_25,9/9/2024 16:15,9/9/2024 20:11,222,236,1,14,Level 2,6,$290.13
WF_1469,Invoice Approval,3,TASK_1469,Review,Critical,Customer Service,EMP_90,6/29/2024 9:16,6/29/2024 13:59,166,283,1,117,Level 2,7,$282.91
WF_1470,HR Onboarding,1,TASK_1470,Data Entry,Critical,IT,EMP_109,2/21/2024 21:57,2/22/2024 1:02,131,185,1,54,Level 1,9,$155.89
WF_1471,HR Onboarding,1,TASK_1471,Data Entry,Low,HR,EMP_46,2/5/2024 22:58,2/6/2024 1:15,27,137,1,110,Level 2,6,$428.59
WF_1472,IT Support Ticket,3,TASK_1472,Review,High,Customer Service,EMP_51,6/21/2024 15:55,6/21/2024 18:59,151,184,1,33,Level 1,5,$331.49
WF_1473,Customer Complaint,5,TASK_1473,Escalation,High,Finance,EMP_82,5/1/2024 1:51,5/1/2024 3:16,37,85,1,48,Level 1,8,$357.76
WF_1474,Customer Complaint,1,TASK_1474,Data Entry,High,IT,EMP_46,8/9/2024 11:24,8/9/2024 15:18,227,234,1,7,Level 1,9,$242.25
WF_1475,Invoice Approval,2,TASK_1475,Validation,High,HR,EMP_115,11/4/2024 21:11,11/4/2024 23:19,71,128,1,57,Level 3,5,$250.31
WF_1476,IT Support Ticket,3,TASK_1476,Review,Medium,Customer Service,EMP_95,3/7/2024 18:18,3/7/2024 21:20,168,182,1,14,Level 3,3,$172.78
WF_1477,Customer Complaint,5,TASK_1477,Escalation,High,Operations,EMP_38,10/28/2024 7:05,10/28/2024 9:13,115,128,1,13,Level 2,7,$254.65
WF_1478,IT Support Ticket,1,TASK_1478,Data Entry,Medium,Customer Service,EMP_102,2/4/2024 1:37,2/4/2024 4:23,129,166,1,37,Level 1,7,$450.55
WF_1479,HR Onboarding,2,TASK_1479,Validation,Medium,IT,EMP_29,8/6/2024 11:53,8/6/2024 14:18,54,145,1,91,Level 2,6,$313.94
WF_1480,HR Onboarding,1,TASK_1480,Data Entry,High,IT,EMP_76,12/8/2024 6:49,12/8/2024 8:35,65,106,1,41,Level 3,6,$441.09
WF_1481,Purchase Order,3,TASK_1481,Review,Critical,Operations,EMP_44,3/7/2024 2:11,3/7/2024 4:15,30,124,1,94,Level 3,1,$147.16
WF_1482,IT Support Ticket,4,TASK_1482,Approval,High,Operations,EMP_147,6/15/2024 0:47,6/15/2024 2:31,100,104,1,4,Level 3,8,$498.35
WF_1483,HR Onboarding,2,TASK_1483,Validation,High,Operations,EMP_88,10/8/2024 15:18,10/8/2024 20:03,185,285,1,100,Level 1,6,$71.83
WF_1484,Customer Complaint,4,TASK_1484,Approval,Low,IT,EMP_97,3/10/2024 22:12,3/11/2024 3:51,238,339,1,101,Level 1,3,$212.94
WF_1485,Customer Complaint,1,TASK_1485,Data Entry,Critical,HR,EMP_137,7/8/2024 23:32,7/9/2024 4:45,232,313,1,81,Level 3,1,$292.45
WF_1486,Invoice Approval,3,TASK_1486,Review,High,Operations,EMP_121,4/12/2024 19:18,4/12/2024 23:59,193,281,1,88,Level 3,1,$128.66
WF_1487,IT Support Ticket,3,TASK_1487,Review,High,HR,EMP_68,5/9/2024 20:51,5/10/2024 1:04,209,253,1,44,Level 2,5,$136.54
WF_1488,Customer Complaint,2,TASK_1488,Validation,Critical,Finance,EMP_17,10/31/2024 14:10,10/31/2024 17:24,120,194,1,74,Level 3,5,$380.06
WF_1489,Purchase Order,5,TASK_1489,Escalation,Critical,Customer Service,EMP_139,2/19/2024 11:00,2/19/2024 13:19,38,139,1,101,Level 1,4,$473.68
WF_1490,HR Onboarding,2,TASK_1490,Validation,High,IT,EMP_7,10/4/2024 20:40,10/4/2024 22:49,69,129,1,60,Level 2,8,$161.56
WF_1491,Purchase Order,2,TASK_1491,Validation,Critical,HR,EMP_116,10/4/2024 23:01,10/5/2024 0:02,40,61,1,21,Level 2,5,$331.21
WF_1492,Customer Complaint,4,TASK_1492,Approval,Low,HR,EMP_61,4/10/2024 19:36,4/10/2024 19:57,25,21,0,0,Level 1,9,$176.33
WF_1493,IT Support Ticket,1,TASK_1493,Data Entry,Low,IT,EMP_41,9/4/2024 12:41,9/4/2024 15:31,59,170,1,111,Level 1,3,$382.96
WF_1494,Purchase Order,5,TASK_1494,Escalation,Low,HR,EMP_47,6/17/2024 2:26,6/17/2024 5:20,154,174,1,20,Level 1,3,$262.05
WF_1495,HR Onboarding,2,TASK_1495,Validation,Critical,IT,EMP_59,8/23/2024 12:42,8/23/2024 15:37,159,175,1,16,Level 3,3,$100.82
WF_1496,IT Support Ticket,4,TASK_1496,Approval,Low,Customer Service,EMP_119,1/18/2024 11:56,1/18/2024 14:23,104,147,1,43,Level 3,5,$62.94
WF_1497,IT Support Ticket,5,TASK_1497,Escalation,Medium,Finance,EMP_78,9/10/2024 12:05,9/10/2024 15:53,188,228,1,40,Level 3,7,$330.85
WF_1498,Customer Complaint,5,TASK_1498,Escalation,Critical,Customer Service,EMP_128,3/26/2024 6:42,3/26/2024 7:43,36,61,1,25,Level 1,9,$237.89
WF_1499,Purchase Order,1,TASK_1499,Data Entry,Low,IT,EMP_69,2/25/2024 11:31,2/25/2024 13:47,126,136,1,10,Level 3,5,$228.89
WF_1500,Purchase Order,1,TASK_1500,Data Entry,Low,IT,EMP_51,11/21/2024 4:19,11/21/2024 6:33,43,134,1,91,Level 1,4,$278.98
WF_1501,Purchase Order,1,TASK_1501,Data Entry,High,Customer Service,EMP_42,1/14/2024 0:29,1/14/2024 2:01,15,92,1,77,Level 2,10,$304.87
WF_1502,IT Support Ticket,3,TASK_1502,Review,Critical,Finance,EMP_8,1/19/2024 20:20,1/20/2024 0:07,184,227,1,43,Level 1,2,$459.30
WF_1503,HR Onboarding,2,TASK_1503,Validation,Critical,Operations,EMP_149,10/17/2024 11:37,10/17/2024 14:51,131,194,1,63,Level 2,10,$319.18
WF_1504,HR Onboarding,3,TASK_1504,Review,Medium,Operations,EMP_11,10/27/2024 13:46,10/27/2024 17:09,145,203,1,58,Level 1,7,$375.76
WF_1505,HR Onboarding,3,TASK_1505,Review,Low,Customer Service,EMP_35,2/2/2024 16:18,2/2/2024 18:06,10,108,1,98,Level 3,9,$450.48
WF_1506,IT Support Ticket,1,TASK_1506,Data Entry,Critical,Customer Service,EMP_87,7/20/2024 5:48,7/20/2024 8:04,60,136,1,76,Level 2,1,$427.33
WF_1507,HR Onboarding,5,TASK_1507,Escalation,Low,HR,EMP_77,9/14/2024 15:44,9/14/2024 17:22,98,98,0,0,Level 1,7,$319.64
WF_1508,IT Support Ticket,5,TASK_1508,Escalation,Low,Operations,EMP_133,2/17/2024 12:59,2/17/2024 16:59,195,240,1,45,Level 1,3,$458.50
WF_1509,Purchase Order,4,TASK_1509,Approval,Medium,Customer Service,EMP_58,6/3/2024 11:51,6/3/2024 16:56,239,305,1,66,Level 1,8,$158.17
WF_1510,IT Support Ticket,5,TASK_1510,Escalation,Medium,HR,EMP_113,4/17/2024 13:24,4/17/2024 16:53,154,209,1,55,Level 2,8,$56.21
WF_1511,Customer Complaint,2,TASK_1511,Validation,Low,Customer Service,EMP_61,6/27/2024 10:17,6/27/2024 14:30,152,253,1,101,Level 2,4,$487.29
WF_1512,IT Support Ticket,2,TASK_1512,Validation,Critical,HR,EMP_122,2/12/2024 3:12,2/12/2024 4:40,33,88,1,55,Level 1,9,$176.84
WF_1513,Purchase Order,1,TASK_1513,Data Entry,High,IT,EMP_65,10/24/2024 3:05,10/24/2024 6:39,211,214,1,3,Level 3,9,$244.16
WF_1514,HR Onboarding,2,TASK_1514,Validation,Medium,Finance,EMP_121,3/14/2024 17:46,3/14/2024 20:09,72,143,1,71,Level 1,5,$228.27
WF_1515,Customer Complaint,3,TASK_1515,Review,Critical,Operations,EMP_16,7/5/2024 3:16,7/5/2024 5:38,105,142,1,37,Level 2,3,$153.20
WF_1516,IT Support Ticket,4,TASK_1516,Approval,High,HR,EMP_6,9/6/2024 19:29,9/6/2024 23:37,173,248,1,75,Level 1,7,$420.38
WF_1517,Invoice Approval,3,TASK_1517,Review,High,Finance,EMP_83,6/17/2024 11:35,6/17/2024 14:58,132,203,1,71,Level 1,7,$85.75
WF_1518,Purchase Order,3,TASK_1518,Review,Medium,Customer Service,EMP_3,7/19/2024 23:38,7/20/2024 3:13,123,215,1,92,Level 1,10,$402.94
WF_1519,Customer Complaint,1,TASK_1519,Data Entry,High,Operations,EMP_125,7/30/2024 16:33,7/30/2024 18:57,132,144,1,12,Level 1,5,$326.50
WF_1520,IT Support Ticket,5,TASK_1520,Escalation,Medium,Operations,EMP_133,10/24/2024 0:45,10/24/2024 3:22,122,157,1,35,Level 2,3,$176.20
WF_1521,Purchase Order,3,TASK_1521,Review,High,HR,EMP_87,12/10/2024 12:58,12/10/2024 14:48,61,110,1,49,Level 2,10,$484.38
WF_1522,Invoice Approval,2,TASK_1522,Validation,Critical,Customer Service,EMP_30,11/15/2024 12:34,11/15/2024 17:10,170,276,1,106,Level 3,4,$280.87
WF_1523,Customer Complaint,2,TASK_1523,Validation,Critical,Operations,EMP_149,7/23/2024 12:19,7/23/2024 14:46,38,147,1,109,Level 3,3,$133.36
WF_1524,Purchase Order,2,TASK_1524,Validation,Low,Finance,EMP_146,11/30/2024 5:35,11/30/2024 7:27,67,112,1,45,Level 2,8,$348.42
WF_1525,Purchase Order,1,TASK_1525,Data Entry,High,HR,EMP_9,9/22/2024 22:36,9/23/2024 3:22,218,286,1,68,Level 1,2,$137.81
WF_1526,IT Support Ticket,5,TASK_1526,Escalation,Critical,Operations,EMP_135,6/8/2024 23:37,6/9/2024 3:13,109,216,1,107,Level 1,3,$495.57
WF_1527,Invoice Approval,3,TASK_1527,Review,Medium,Operations,EMP_84,1/9/2024 16:04,1/9/2024 19:05,87,181,1,94,Level 1,5,$413.88
WF_1528,Purchase Order,4,TASK_1528,Approval,Medium,IT,EMP_1,4/28/2024 4:54,4/28/2024 6:38,102,104,1,2,Level 3,7,$182.85
WF_1529,IT Support Ticket,2,TASK_1529,Validation,Medium,Customer Service,EMP_32,8/10/2024 4:43,8/10/2024 9:28,239,285,1,46,Level 3,5,$64.70
WF_1530,HR Onboarding,4,TASK_1530,Approval,Low,Customer Service,EMP_71,2/10/2024 6:49,2/10/2024 10:31,115,222,1,107,Level 3,5,$359.56
WF_1531,IT Support Ticket,4,TASK_1531,Approval,Critical,HR,EMP_50,2/7/2024 0:50,2/7/2024 2:19,20,89,1,69,Level 3,9,$336.35
WF_1532,HR Onboarding,3,TASK_1532,Review,Low,Customer Service,EMP_39,1/13/2024 18:31,1/13/2024 21:07,82,156,1,74,Level 3,3,$434.15
WF_1533,Purchase Order,3,TASK_1533,Review,High,Customer Service,EMP_85,11/30/2024 8:25,11/30/2024 9:43,42,78,1,36,Level 2,7,$304.45
WF_1534,Invoice Approval,4,TASK_1534,Approval,Low,Customer Service,EMP_77,12/9/2024 17:07,12/9/2024 19:56,123,169,1,46,Level 1,6,$317.75
WF_1535,IT Support Ticket,1,TASK_1535,Data Entry,Low,Customer Service,EMP_15,10/10/2024 9:38,10/10/2024 12:53,154,195,1,41,Level 3,3,$418.57
WF_1536,Customer Complaint,1,TASK_1536,Data Entry,Low,IT,EMP_51,8/12/2024 10:53,8/12/2024 14:10,140,197,1,57,Level 2,3,$341.31
WF_1537,Purchase Order,1,TASK_1537,Data Entry,Medium,IT,EMP_148,6/5/2024 10:33,6/5/2024 13:40,169,187,1,18,Level 1,5,$83.62
WF_1538,IT Support Ticket,1,TASK_1538,Data Entry,Critical,IT,EMP_45,7/20/2024 10:03,7/20/2024 12:07,15,124,1,109,Level 2,6,$113.22
WF_1539,Purchase Order,1,TASK_1539,Data Entry,Medium,Finance,EMP_82,11/6/2024 2:06,11/6/2024 5:25,196,199,1,3,Level 2,10,$228.02
WF_1540,Purchase Order,1,TASK_1540,Data Entry,High,Customer Service,EMP_4,4/2/2024 12:43,4/2/2024 17:07,180,264,1,84,Level 3,10,$234.55
WF_1541,Customer Complaint,3,TASK_1541,Review,Critical,Finance,EMP_48,9/8/2024 8:50,9/8/2024 12:46,124,236,1,112,Level 1,4,$418.63
WF_1542,Customer Complaint,2,TASK_1542,Validation,Critical,Customer Service,EMP_146,12/12/2024 8:03,12/12/2024 13:06,223,303,1,80,Level 2,4,$393.98
WF_1543,IT Support Ticket,5,TASK_1543,Escalation,Critical,Customer Service,EMP_45,12/18/2024 4:38,12/18/2024 7:01,43,143,1,100,Level 3,9,$289.91
WF_1544,Customer Complaint,5,TASK_1544,Escalation,High,Customer Service,EMP_74,1/16/2024 3:32,1/16/2024 6:42,140,190,1,50,Level 1,8,$386.33
WF_1545,Invoice Approval,4,TASK_1545,Approval,Low,HR,EMP_7,10/16/2024 14:25,10/16/2024 15:54,56,89,1,33,Level 3,10,$430.70
WF_1546,Invoice Approval,3,TASK_1546,Review,High,HR,EMP_137,2/4/2024 16:18,2/4/2024 18:07,33,109,1,76,Level 1,4,$93.21
WF_1547,Customer Complaint,5,TASK_1547,Escalation,Low,Finance,EMP_148,1/7/2024 1:44,1/7/2024 5:57,194,253,1,59,Level 1,10,$170.55
WF_1548,Customer Complaint,2,TASK_1548,Validation,Medium,Customer Service,EMP_116,1/11/2024 21:59,1/12/2024 2:26,167,267,1,100,Level 2,3,$260.16
WF_1549,HR Onboarding,5,TASK_1549,Escalation,Medium,Customer Service,EMP_44,8/17/2024 1:22,8/17/2024 3:15,114,113,0,0,Level 3,3,$126.35
WF_1550,Purchase Order,3,TASK_1550,Review,High,IT,EMP_77,11/5/2024 5:41,11/5/2024 7:15,44,94,1,50,Level 2,1,$409.65
WF_1551,Invoice Approval,5,TASK_1551,Escalation,Critical,Operations,EMP_121,10/3/2024 8:25,10/3/2024 11:16,94,171,1,77,Level 1,1,$61.43
WF_1552,HR Onboarding,4,TASK_1552,Approval,Medium,Customer Service,EMP_14,1/29/2024 16:34,1/29/2024 20:19,217,225,1,8,Level 1,5,$102.02
WF_1553,IT Support Ticket,4,TASK_1553,Approval,Medium,Operations,EMP_113,2/19/2024 4:29,2/19/2024 5:58,53,89,1,36,Level 1,6,$363.98
WF_1554,Purchase Order,4,TASK_1554,Approval,High,Operations,EMP_138,6/27/2024 14:06,6/27/2024 16:46,128,160,1,32,Level 3,5,$362.73
WF_1555,HR Onboarding,3,TASK_1555,Review,Medium,HR,EMP_2,6/15/2024 10:50,6/15/2024 13:24,71,154,1,83,Level 2,7,$91.85
WF_1556,Purchase Order,3,TASK_1556,Review,Low,Customer Service,EMP_87,10/12/2024 18:00,10/12/2024 19:39,101,99,0,0,Level 2,9,$432.48
WF_1557,Invoice Approval,4,TASK_1557,Approval,Critical,Operations,EMP_66,3/13/2024 21:32,3/14/2024 2:17,186,285,1,99,Level 1,8,$215.41
WF_1558,Invoice Approval,3,TASK_1558,Review,Medium,Customer Service,EMP_14,5/12/2024 4:36,5/12/2024 7:44,112,188,1,76,Level 3,5,$399.95
WF_1559,Invoice Approval,1,TASK_1559,Data Entry,Medium,Operations,EMP_37,2/13/2024 13:33,2/13/2024 17:00,185,207,1,22,Level 2,9,$281.81
WF_1560,HR Onboarding,3,TASK_1560,Review,Critical,HR,EMP_4,6/17/2024 19:14,6/18/2024 0:40,234,326,1,92,Level 2,9,$375.68
WF_1561,Purchase Order,3,TASK_1561,Review,Low,Customer Service,EMP_136,1/5/2024 20:43,1/6/2024 0:20,143,217,1,74,Level 3,1,$412.39
WF_1562,Purchase Order,3,TASK_1562,Review,Medium,Customer Service,EMP_54,9/1/2024 23:36,9/2/2024 1:04,68,88,1,20,Level 2,4,$89.24
WF_1563,Customer Complaint,1,TASK_1563,Data Entry,Low,Customer Service,EMP_125,7/7/2024 10:11,7/7/2024 13:00,98,169,1,71,Level 1,6,$182.69
WF_1564,Customer Complaint,2,TASK_1564,Validation,Low,Customer Service,EMP_116,7/17/2024 2:17,7/17/2024 7:31,232,314,1,82,Level 2,10,$321.01
WF_1565,Purchase Order,5,TASK_1565,Escalation,Critical,Finance,EMP_132,3/9/2024 6:50,3/9/2024 11:33,237,283,1,46,Level 1,6,$385.95
WF_1566,HR Onboarding,1,TASK_1566,Data Entry,Critical,HR,EMP_84,11/1/2024 9:41,11/1/2024 12:27,110,166,1,56,Level 3,6,$302.29
WF_1567,Purchase Order,5,TASK_1567,Escalation,Critical,Operations,EMP_150,4/20/2024 16:31,4/20/2024 17:27,29,56,1,27,Level 1,7,$58.15
WF_1568,Customer Complaint,5,TASK_1568,Escalation,Medium,Customer Service,EMP_134,12/27/2024 16:23,12/27/2024 19:45,132,202,1,70,Level 2,5,$99.63
WF_1569,HR Onboarding,1,TASK_1569,Data Entry,Medium,HR,EMP_95,6/14/2024 13:11,6/14/2024 14:43,55,92,1,37,Level 2,1,$71.56
WF_1570,HR Onboarding,3,TASK_1570,Review,Medium,HR,EMP_19,12/16/2024 8:55,12/16/2024 11:30,138,155,1,17,Level 2,7,$79.36
